tipo,codigo,nome,nome_norm,uf,area_ha,detalhe,sul,oeste,norte,leste
conservacao,0000.00.2161,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CALAÇA,reserva particular do patrimonio natural reserva calaca,PE,209.11,Reserva Particular do Patrimônio Natural · Federal,-8.72666,-36.22927,-8.69122,-36.21082
conservacao,0000.29.3835,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CANDEAL DO VALE,reserva particular do patrimonio natural reserva candeal do vale,BA,6.23,Reserva Particular do Patrimônio Natural · Estadual,-11.11958,-40.47129,-11.11524,-40.46947
conservacao,0000.00.2162,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAPITÃO,reserva particular do patrimonio natural reserva capitao,BA,652.55,Reserva Particular do Patrimônio Natural · Federal,-14.33393,-39.08957,-14.30787,-39.0627
conservacao,0000.29.3839,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CASA DO SOL,reserva particular do patrimonio natural reserva casa do sol,BA,3.41,Reserva Particular do Patrimônio Natural · Estadual,-11.11762,-40.47589,-11.11605,-40.4702
conservacao,0000.00.1374,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CÓRREGO DA AURORA,reserva particular do patrimonio natural reserva corrego da aurora,DF,3.2,Reserva Particular do Patrimônio Natural · Federal,-15.77706,-47.76277,-15.77523,-47.76088
conservacao,0000.00.2163,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CÓRREGO VERMELHO,reserva particular do patrimonio natural reserva corrego vermelho,RJ,20.92,Reserva Particular do Patrimônio Natural · Federal,-22.12612,-42.02704,-22.1205,-42.01578
conservacao,0000.27.5091,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA BARRA,reserva particular do patrimonio natural reserva da barra,AL,13.95,Reserva Particular do Patrimônio Natural · Estadual,-9.81628,-35.87601,-9.8075,-35.87035
conservacao,0000.00.1276,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA CACHOEIRA,reserva particular do patrimonio natural reserva da cachoeira,MG,71.54,Reserva Particular do Patrimônio Natural · Federal,-19.34915,-43.63175,-19.34051,-43.62264
conservacao,0000.00.2653,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA CULTURA PERMANENTE,reserva particular do patrimonio natural reserva da cultura permanente,CE,7.62,Reserva Particular do Patrimônio Natural · Federal,-4.4616,-39.02712,-4.45573,-39.02325
conservacao,0000.00.1406,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA PENINHA,reserva particular do patrimonio natural reserva da peninha,BA,345.86,Reserva Particular do Patrimônio Natural · Federal,-12.7683,-38.8823,-12.74933,-38.86287
conservacao,0000.52.5227,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA SERRA AZUL,reserva particular do patrimonio natural reserva da serra azul,GO,174.32,Reserva Particular do Patrimônio Natural · Estadual,-13.32974,-49.36345,-13.31204,-49.32618
conservacao,0000.31.4722,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA SERRA DA PIEDADE,reserva particular do patrimonio natural reserva da serra da piedade,MG,71.83,Reserva Particular do Patrimônio Natural · Estadual,-19.82597,-43.67447,-19.81316,-43.65675
conservacao,0000.00.1103,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CAPÃO GRANDE,reserva particular do patrimonio natural reserva do capao grande,RS,8.9,Reserva Particular do Patrimônio Natural · Federal,-30.32061,-51.45253,-30.31758,-51.44901
conservacao,0000.00.1079,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CARAGUATÁ I,reserva particular do patrimonio natural reserva do caraguata i,SC,300.28,Reserva Particular do Patrimônio Natural · Federal,-27.4412,-48.85727,-27.42252,-48.83859
conservacao,0000.00.1080,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CARAGUATÁ II,reserva particular do patrimonio natural reserva do caraguata ii,SC,479.47,Reserva Particular do Patrimônio Natural · Federal,-27.47783,-48.87994,-27.45422,-48.85633
conservacao,0000.00.1090,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CARAGUATÁ III,reserva particular do patrimonio natural reserva do caraguata iii,SC,265.21,Reserva Particular do Patrimônio Natural · Federal,-27.45554,-48.86881,-27.43799,-48.85125
conservacao,0000.35.2795,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO DADINHO,reserva particular do patrimonio natural reserva do dadinho,SP,11.62,Reserva Particular do Patrimônio Natural · Estadual,-23.1427,-46.50892,-23.13673,-46.50485
conservacao,0000.00.1259,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO JACOB,reserva particular do patrimonio natural reserva do jacob,MG,429.11,Reserva Particular do Patrimônio Natural · Federal,-19.13406,-47.77602,-19.09202,-47.76022
conservacao,0000.35.3423,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO JACU,reserva particular do patrimonio natural reserva do jacu,SP,3.58,Reserva Particular do Patrimônio Natural · Estadual,-23.20768,-46.54003,-23.20529,-46.53729
conservacao,0000.35.5253,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO PINHAL - GLEBA 10,reserva particular do patrimonio natural reserva do pinhal - gleba 10,SP,1.35,Reserva Particular do Patrimônio Natural · Estadual,-23.02155,-46.40847,-23.01975,-46.40655
conservacao,0000.35.5015,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO PINHAL - GLEBA 2,reserva particular do patrimonio natural reserva do pinhal - gleba 2,SP,1.31,Reserva Particular do Patrimônio Natural · Estadual,-23.02654,-46.409,-23.02383,-46.40813
conservacao,0000.35.4982,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO PINHAL - GLEBA 3,reserva particular do patrimonio natural reserva do pinhal - gleba 3,SP,1.09,Reserva Particular do Patrimônio Natural · Estadual,-23.02628,-46.41128,-23.02515,-46.41026
conservacao,0000.35.5250,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO PINHAL - GLEBA 5,reserva particular do patrimonio natural reserva do pinhal - gleba 5,SP,1.56,Reserva Particular do Patrimônio Natural · Estadual,-23.02699,-46.40961,-23.02408,-46.40884
conservacao,0000.00.2164,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO SOSSEGO I,reserva particular do patrimonio natural reserva do sossego i,RJ,1.2,Reserva Particular do Patrimônio Natural · Federal,-22.41099,-42.34857,-22.40972,-42.34686
conservacao,0000.00.2165,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO SOSSEGO II,reserva particular do patrimonio natural reserva do sossego ii,RJ,1.11,Reserva Particular do Patrimônio Natural · Federal,-22.4115,-42.34908,-22.41038,-42.34661
conservacao,0000.52.5235,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO VALE VERDE,reserva particular do patrimonio natural reserva do vale verde,GO,71.16,Reserva Particular do Patrimônio Natural · Estadual,-13.52875,-49.58309,-13.5207,-49.56968
conservacao,0000.00.1454,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS ARQUEIROS,reserva particular do patrimonio natural reserva dos arqueiros,AM,24.01,Reserva Particular do Patrimônio Natural · Federal,-1.99706,-60.02967,-1.99213,-60.0246
conservacao,0000.00.1118,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS MANANCIAIS,reserva particular do patrimonio natural reserva dos mananciais,RS,10.93,Reserva Particular do Patrimônio Natural · Federal,-30.91474,-54.60914,-30.91139,-54.60522
conservacao,0000.35.3789,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS MURIQUIS,reserva particular do patrimonio natural reserva dos muriquis,SP,43.61,Reserva Particular do Patrimônio Natural · Estadual,-22.90755,-45.95768,-22.89885,-45.94491
conservacao,0000.00.1453,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS QUATRO ELEMENTOS,reserva particular do patrimonio natural reserva dos quatro elementos,AM,24.01,Reserva Particular do Patrimônio Natural · Federal,-1.99706,-60.02967,-1.99213,-60.0246
conservacao,0000.00.1447,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DR. PHELIPPE DAOU,reserva particular do patrimonio natural reserva dr. phelippe daou,AM,64.83,Reserva Particular do Patrimônio Natural · Federal,-2.02655,-60.03122,-2.01845,-60.02289
conservacao,0000.00.1050,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA AMADEU BOTELHO,reserva particular do patrimonio natural reserva ecologica amadeu botelho,SP,141.73,Reserva Particular do Patrimônio Natural · Federal,-22.31437,-48.54199,-22.30221,-48.5289
conservacao,0000.00.1224,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA AMÉRICA AMAZÔNICA,reserva particular do patrimonio natural reserva ecologica america amazonica,MT,2051.33,Reserva Particular do Patrimônio Natural · Federal,-7.88569,-58.31444,-7.83941,-58.26817
conservacao,0000.00.1359,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA CACHOEIRA DAS ANDORINHAS,reserva particular do patrimonio natural reserva ecologica cachoeira das andorinhas,GO,30.45,Reserva Particular do Patrimônio Natural · Federal,-18.76152,-51.7407,-18.7559,-51.7348
conservacao,0000.29.2933,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA CHEFE ROSA.,reserva particular do patrimonio natural reserva ecologica chefe rosa.,BA,37.83,Reserva Particular do Patrimônio Natural · Estadual,-13.97279,-39.18054,-13.96031,-39.17354
conservacao,0000.00.1225,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA DA MATA FRIA,reserva particular do patrimonio natural reserva ecologica da mata fria,MT,171.9,Reserva Particular do Patrimônio Natural · Federal,-15.36357,-55.80406,-15.35,-55.79049
conservacao,0000.33.2899,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA DE GUAPIAÇU,reserva particular do patrimonio natural reserva ecologica de guapiacu,RJ,301.62,Reserva Particular do Patrimônio Natural · Estadual,-22.46143,-42.78814,-22.43231,-42.76795
conservacao,0000.33.3054,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA DE GUAPIAÇU 2,reserva particular do patrimonio natural reserva ecologica de guapiacu 2,RJ,34.42,Reserva Particular do Patrimônio Natural · Estadual,-22.44775,-42.71331,-22.44076,-42.70596
conservacao,0000.33.3598,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA DE GUAPIAÇU 3,reserva particular do patrimonio natural reserva ecologica de guapiacu 3,RJ,32.01,Reserva Particular do Patrimônio Natural · Estadual,-22.4416,-42.70322,-22.43244,-42.69216
conservacao,0000.00.1262,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA FUNDAÇÃO ROCHA LOURES,reserva particular do patrimonio natural reserva ecologica fundacao rocha loures,MG,298.02,Reserva Particular do Patrimônio Natural · Federal,-16.03651,-46.21317,-16.01885,-46.19491
conservacao,0000.00.1227,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA JOSÉ GIMENES SOARES,reserva particular do patrimonio natural reserva ecologica jose gimenes soares,MT,195.28,Reserva Particular do Patrimônio Natural · Federal,-10.7113,-55.91791,-10.69713,-55.90333
conservacao,0000.00.1226,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA LOURDES FÉLIX SOARES,reserva particular do patrimonio natural reserva ecologica lourdes felix soares,MT,250.37,Reserva Particular do Patrimônio Natural · Federal,-10.73679,-55.93878,-10.72055,-55.92255
conservacao,0000.00.1203,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA MAURÍCIO DANTAS,reserva particular do patrimonio natural reserva ecologica mauricio dantas,PE,1465.3,Reserva Particular do Patrimônio Natural · Federal,-8.33215,-38.21536,-8.29312,-38.17589
conservacao,0000.00.1146,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA METODISTA ANA GONZAGA - CEMAG,reserva particular do patrimonio natural reserva ecologica metodista ana gonzaga - cemag,RJ,316.72,Reserva Particular do Patrimônio Natural · Federal,-22.94248,-43.60598,-22.92364,-43.58714
conservacao,0000.33.3641,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA RIO BONITO DE LUMIAR,reserva particular do patrimonio natural reserva ecologica rio bonito de lumiar,RJ,158.32,Reserva Particular do Patrimônio Natural · Estadual,-22.40548,-42.42238,-22.38918,-42.40543
conservacao,0000.00.1328,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA RIO VERMELHO,reserva particular do patrimonio natural reserva ecologica rio vermelho,GO,1582.39,Reserva Particular do Patrimônio Natural · Federal,-14.98422,-45.14199,-14.94353,-45.10013
conservacao,0000.00.2311,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA SEBUÍ,reserva particular do patrimonio natural reserva ecologica sebui,PR,400.35,Reserva Particular do Patrimônio Natural · Federal,-25.29758,-48.23421,-25.27203,-48.20087
conservacao,0000.31.4983,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA SERRA DO CABRAL,reserva particular do patrimonio natural reserva ecologica serra do cabral,MG,44.99,Reserva Particular do Patrimônio Natural · Estadual,-18.0665,-44.48588,-18.05778,-44.47281
conservacao,0000.00.1341,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA SERRA DOURADA,reserva particular do patrimonio natural reserva ecologica serra dourada,GO,24.59,Reserva Particular do Patrimônio Natural · Federal,-13.54847,-48.65165,-13.54341,-48.64648
conservacao,0000.50.0430,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA VALE DO BUGIO,reserva particular do patrimonio natural reserva ecologica vale do bugio,MS,96.69,Reserva Particular do Patrimônio Natural · Estadual,-19.95081,-55.07887,-19.93052,-55.06817
conservacao,0000.00.1230,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA VERDE AMAZÔNIA,reserva particular do patrimonio natural reserva ecologica verde amazonia,MT,867.52,Reserva Particular do Patrimônio Natural · Federal,-7.96127,-58.34467,-7.93117,-58.31457
conservacao,0000.00.2073,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA I,reserva particular do patrimonio natural reserva fazenda bonito de cima i,MG,28.96,Reserva Particular do Patrimônio Natural · Federal,-18.51147,-46.96284,-18.5078,-46.95497
conservacao,0000.00.2166,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA II,reserva particular do patrimonio natural reserva fazenda bonito de cima ii,MG,7.0,Reserva Particular do Patrimônio Natural · Federal,-18.51746,-46.96319,-18.51469,-46.95992
conservacao,0000.00.2167,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA III,reserva particular do patrimonio natural reserva fazenda bonito de cima iii,MG,5.93,Reserva Particular do Patrimônio Natural · Federal,-18.51577,-46.96214,-18.51251,-46.95926
conservacao,0000.00.2168,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA IV,reserva particular do patrimonio natural reserva fazenda bonito de cima iv,MG,45.21,Reserva Particular do Patrimônio Natural · Federal,-18.50825,-46.96265,-18.50272,-46.95007
conservacao,0000.00.2169,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA V,reserva particular do patrimonio natural reserva fazenda bonito de cima v,MG,6.54,Reserva Particular do Patrimônio Natural · Federal,-18.51457,-46.95988,-18.51204,-46.95591
conservacao,0000.00.2170,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA VI,reserva particular do patrimonio natural reserva fazenda bonito de cima vi,MG,7.51,Reserva Particular do Patrimônio Natural · Federal,-18.51223,-46.96284,-18.51112,-46.95567
conservacao,0000.00.2171,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA VII,reserva particular do patrimonio natural reserva fazenda bonito de cima vii,MG,136.06,Reserva Particular do Patrimônio Natural · Federal,-18.50534,-46.96138,-18.48982,-46.94887
conservacao,0000.00.2172,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA HR - DOURADINHO,reserva particular do patrimonio natural reserva fazenda hr - douradinho,MG,22.5,Reserva Particular do Patrimônio Natural · Federal,-18.68754,-47.0,-18.68147,-46.99189
conservacao,0000.00.2173,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA RECANTO DAS ÁGUAS CLARAS,reserva particular do patrimonio natural reserva fazenda recanto das aguas claras,MG,11.55,Reserva Particular do Patrimônio Natural · Federal,-18.7948,-46.93237,-18.79108,-46.92619
conservacao,0000.00.2174,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA SÃO BERNARDO I,reserva particular do patrimonio natural reserva fazenda sao bernardo i,MG,19.83,Reserva Particular do Patrimônio Natural · Federal,-18.80179,-47.0852,-18.7961,-47.08014
conservacao,0000.00.2175,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA SÃO BERNARDO II,reserva particular do patrimonio natural reserva fazenda sao bernardo ii,MG,42.78,Reserva Particular do Patrimônio Natural · Federal,-18.80548,-47.0913,-18.79901,-47.08241
conservacao,0000.00.2176,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA SÃO MIGUEL II,reserva particular do patrimonio natural reserva fazenda sao miguel ii,MG,5.94,Reserva Particular do Patrimônio Natural · Federal,-18.31898,-47.17627,-18.31622,-47.17264
conservacao,0000.00.2177,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FLORESTAL ENGENHEIRO JOÃO FURTADO DE MENDONÇA,reserva particular do patrimonio natural reserva florestal engenheiro joao furtado de mendonca,RJ,77.9,Reserva Particular do Patrimônio Natural · Federal,-21.01031,-41.94545,-21.00129,-41.93584
conservacao,0000.00.1402,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FUGIDOS,reserva particular do patrimonio natural reserva fugidos,BA,445.04,Reserva Particular do Patrimônio Natural · Federal,-13.75705,-39.29699,-13.73552,-39.27486
conservacao,0000.29.3840,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA GANESHA,reserva particular do patrimonio natural reserva ganesha,BA,2.28,Reserva Particular do Patrimônio Natural · Estadual,-11.13115,-40.47694,-11.12919,-40.47132
conservacao,0000.33.2584,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA GARGARULLO,reserva particular do patrimonio natural reserva gargarullo,RJ,45.73,Reserva Particular do Patrimônio Natural · Estadual,-22.51278,-43.39843,-22.50266,-43.38948
conservacao,0000.29.4133,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA GRAVINA,reserva particular do patrimonio natural reserva gravina,BA,80.01,Reserva Particular do Patrimônio Natural · Estadual,-14.10167,-38.99401,-14.08191,-38.98218
conservacao,0000.00.1463,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA GULANDIM,reserva particular do patrimonio natural reserva gulandim,AL,40.29,Reserva Particular do Patrimônio Natural · Federal,-9.98265,-36.35181,-9.97619,-36.34522
conservacao,0000.00.4515,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA HEINZ BAHR,reserva particular do patrimonio natural reserva heinz bahr,SC,86.55,Reserva Particular do Patrimônio Natural · Federal,-26.21329,-49.2196,-26.19096,-49.21272
conservacao,0000.35.3420,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA HINAYANA,reserva particular do patrimonio natural reserva hinayana,SP,3.89,Reserva Particular do Patrimônio Natural · Estadual,-23.70513,-46.18512,-23.70265,-46.18261
